location	variant	date	sequences
Ohio	21K	2022-03-19	15
Oregon	21K	2022-03-19	6
Pennsylvania	21K	2022-03-19	25
Puerto Rico	21K	2022-03-19	4
Rhode Island	21K	2022-03-19	6
South Carolina	21K	2022-03-19	5
Tennessee	21K	2022-03-19	8
Texas	21K	2022-03-19	20
Utah	21K	2022-03-19	15
Vermont	21K	2022-03-19	18
Virginia	21K	2022-03-19	24
Washington	21K	2022-03-19	18
Washington DC	21K	2022-03-19	5
West Virginia	21K	2022-03-19	6
Wisconsin	21K	2022-03-19	11
Alabama	21K	2022-03-20	3
Arizona	21K	2022-03-20	10
Arkansas	21K	2022-03-20	1
California	21K	2022-03-20	115
Colorado	21K	2022-03-20	41
Connecticut	21K	2022-03-20	16
Delaware	21K	2022-03-20	1
Florida	21K	2022-03-20	34
Georgia	21K	2022-03-20	7
Hawaii	21K	2022-03-20	4
Illinois	21K	2022-03-20	39
Indiana	21K	2022-03-20	3
Iowa	21K	2022-03-20	14
Kansas	21K	2022-03-20	4
Kentucky	21K	2022-03-20	2
Louisiana	21K	2022-03-20	2
Maine	21K	2022-03-20	1
Maryland	21K	2022-03-20	21
Massachusetts	21K	2022-03-20	61
Michigan	21K	2022-03-20	31
Minnesota	21K	2022-03-20	16
Missouri	21K	2022-03-20	6
Montana	21K	2022-03-20	2
Nebraska	21K	2022-03-20	4
Nevada	21K	2022-03-20	7
New Hampshire	21K	2022-03-20	3
New Jersey	21K	2022-03-20	28
New Mexico	21K	2022-03-20	11
New York	21K	2022-03-20	51
North Carolina	21K	2022-03-20	21
North Dakota	21K	2022-03-20	1
Ohio	21K	2022-03-20	6
Oklahoma	21K	2022-03-20	4
Oregon	21K	2022-03-20	9
Pennsylvania	21K	2022-03-20	37
Rhode Island	21K	2022-03-20	3
South Carolina	21K	2022-03-20	4
Tennessee	21K	2022-03-20	3
Texas	21K	2022-03-20	29
USA	21K	2022-03-20	1
Utah	21K	2022-03-20	9
Virginia	21K	2022-03-20	18
Washington	21K	2022-03-20	16
Washington DC	21K	2022-03-20	7
West Virginia	21K	2022-03-20	5
Wisconsin	21K	2022-03-20	14
Alabama	21K	2022-03-21	7
Alaska	21K	2022-03-21	8
Arizona	21K	2022-03-21	32
Arkansas	21K	2022-03-21	2
California	21K	2022-03-21	186
Colorado	21K	2022-03-21	83
Connecticut	21K	2022-03-21	15
Delaware	21K	2022-03-21	8
Florida	21K	2022-03-21	40
Georgia	21K	2022-03-21	19
Hawaii	21K	2022-03-21	14
Illinois	21K	2022-03-21	38
Indiana	21K	2022-03-21	10
Iowa	21K	2022-03-21	19
Kansas	21K	2022-03-21	4
Kentucky	21K	2022-03-21	10
Louisiana	21K	2022-03-21	6
Maine	21K	2022-03-21	14
Maryland	21K	2022-03-21	24
Massachusetts	21K	2022-03-21	79
Michigan	21K	2022-03-21	49
Minnesota	21K	2022-03-21	18
Mississippi	21K	2022-03-21	1
Missouri	21K	2022-03-21	9
Montana	21K	2022-03-21	5
Nebraska	21K	2022-03-21	11
Nevada	21K	2022-03-21	16
New Hampshire	21K	2022-03-21	3
New Jersey	21K	2022-03-21	48
New Mexico	21K	2022-03-21	20
New York	21K	2022-03-21	100
North Carolina	21K	2022-03-21	29
North Dakota	21K	2022-03-21	6
Ohio	21K	2022-03-21	38
Oklahoma	21K	2022-03-21	1
Oregon	21K	2022-03-21	12
Pennsylvania	21K	2022-03-21	44
Puerto Rico	21K	2022-03-21	5
Rhode Island	21K	2022-03-21	10
South Carolina	21K	2022-03-21	9
South Dakota	21K	2022-03-21	1
Tennessee	21K	2022-03-21	8
Texas	21K	2022-03-21	48
USA	21K	2022-03-21	10
Utah	21K	2022-03-21	38
Vermont	21K	2022-03-21	35
Virginia	21K	2022-03-21	33
Washington	21K	2022-03-21	54
Washington DC	21K	2022-03-21	10
West Virginia	21K	2022-03-21	23
Wisconsin	21K	2022-03-21	37
Wyoming	21K	2022-03-21	3
Alabama	21K	2022-03-22	2
Alaska	21K	2022-03-22	7
Arizona	21K	2022-03-22	23
Arkansas	21K	2022-03-22	2
California	21K	2022-03-22	170
Colorado	21K	2022-03-22	61
Connecticut	21K	2022-03-22	12
Delaware	21K	2022-03-22	7
Florida	21K	2022-03-22	33
Georgia	21K	2022-03-22	8
Hawaii	21K	2022-03-22	6
Illinois	21K	2022-03-22	55
Indiana	21K	2022-03-22	6
Iowa	21K	2022-03-22	9
Kansas	21K	2022-03-22	2
Kentucky	21K	2022-03-22	8
Louisiana	21K	2022-03-22	3
Maine	21K	2022-03-22	8
Maryland	21K	2022-03-22	13
Massachusetts	21K	2022-03-22	75
Michigan	21K	2022-03-22	42
Minnesota	21K	2022-03-22	23
Mississippi	21K	2022-03-22	1
Missouri	21K	2022-03-22	6
Montana	21K	2022-03-22	2
Nebraska	21K	2022-03-22	1
Nevada	21K	2022-03-22	3
New Hampshire	21K	2022-03-22	3
New Jersey	21K	2022-03-22	43
New Mexico	21K	2022-03-22	31
New York	21K	2022-03-22	92
North Carolina	21K	2022-03-22	24
North Dakota	21K	2022-03-22	4
Ohio	21K	2022-03-22	16
Oklahoma	21K	2022-03-22	2
Oregon	21K	2022-03-22	7
Pennsylvania	21K	2022-03-22	28
Puerto Rico	21K	2022-03-22	4
Rhode Island	21K	2022-03-22	9
South Carolina	21K	2022-03-22	11
South Dakota	21K	2022-03-22	1
Tennessee	21K	2022-03-22	7
Texas	21K	2022-03-22	28
USA	21K	2022-03-22	2
Utah	21K	2022-03-22	24
Vermont	21K	2022-03-22	17
Virginia	21K	2022-03-22	18
Washington	21K	2022-03-22	48
Washington DC	21K	2022-03-22	5
West Virginia	21K	2022-03-22	12
Wisconsin	21K	2022-03-22	28
Wyoming	21K	2022-03-22	3
Alabama	21K	2022-03-23	5
Alaska	21K	2022-03-23	6
Arizona	21K	2022-03-23	14
Arkansas	21K	2022-03-23	1
California	21K	2022-03-23	131
Colorado	21K	2022-03-23	77
Connecticut	21K	2022-03-23	16
Delaware	21K	2022-03-23	6
Florida	21K	2022-03-23	47
Georgia	21K	2022-03-23	14
Hawaii	21K	2022-03-23	7
Illinois	21K	2022-03-23	55
Indiana	21K	2022-03-23	2
Iowa	21K	2022-03-23	6
Kansas	21K	2022-03-23	2
Kentucky	21K	2022-03-23	4
Louisiana	21K	2022-03-23	9
Maine	21K	2022-03-23	8
Maryland	21K	2022-03-23	11
Massachusetts	21K	2022-03-23	92
Michigan	21K	2022-03-23	26
Minnesota	21K	2022-03-23	22
Missouri	21K	2022-03-23	5
Montana	21K	2022-03-23	2
Nebraska	21K	2022-03-23	3
New Hampshire	21K	2022-03-23	5
New Jersey	21K	2022-03-23	15
New Mexico	21K	2022-03-23	20
New York	21K	2022-03-23	67
North Carolina	21K	2022-03-23	25
North Dakota	21K	2022-03-23	17
Ohio	21K	2022-03-23	12
Oklahoma	21K	2022-03-23	6
Oregon	21K	2022-03-23	10
Pennsylvania	21K	2022-03-23	27
Puerto Rico	21K	2022-03-23	2
Rhode Island	21K	2022-03-23	3
South Carolina	21K	2022-03-23	10
Tennessee	21K	2022-03-23	11
Texas	21K	2022-03-23	51
USA	21K	2022-03-23	2
Utah	21K	2022-03-23	17
Vermont	21K	2022-03-23	23
Virginia	21K	2022-03-23	8
Washington	21K	2022-03-23	43
Washington DC	21K	2022-03-23	5
West Virginia	21K	2022-03-23	16
Wisconsin	21K	2022-03-23	17
Alabama	21K	2022-03-24	3
Alaska	21K	2022-03-24	2
Arizona	21K	2022-03-24	15
Arkansas	21K	2022-03-24	4
California	21K	2022-03-24	148
Colorado	21K	2022-03-24	67
Connecticut	21K	2022-03-24	15
Delaware	21K	2022-03-24	2
Florida	21K	2022-03-24	44
Georgia	21K	2022-03-24	14
Hawaii	21K	2022-03-24	4
Idaho	21K	2022-03-24	2
Illinois	21K	2022-03-24	39
Indiana	21K	2022-03-24	10
Iowa	21K	2022-03-24	11
Kansas	21K	2022-03-24	3
Kentucky	21K	2022-03-24	7
Louisiana	21K	2022-03-24	4
Maine	21K	2022-03-24	12
Maryland	21K	2022-03-24	13
Massachusetts	21K	2022-03-24	82
Michigan	21K	2022-03-24	23
Minnesota	21K	2022-03-24	14
Mississippi	21K	2022-03-24	1
Missouri	21K	2022-03-24	7
Montana	21K	2022-03-24	18
Nevada	21K	2022-03-24	2
New Hampshire	21K	2022-03-24	1
New Jersey	21K	2022-03-24	19
New Mexico	21K	2022-03-24	11
New York	21K	2022-03-24	55
North Carolina	21K	2022-03-24	16
North Dakota	21K	2022-03-24	3
Ohio	21K	2022-03-24	18
Oklahoma	21K	2022-03-24	5
Oregon	21K	2022-03-24	12
Pennsylvania	21K	2022-03-24	20
Puerto Rico	21K	2022-03-24	6
Rhode Island	21K	2022-03-24	9
South Carolina	21K	2022-03-24	9
Tennessee	21K	2022-03-24	5
Texas	21K	2022-03-24	27
USA	21K	2022-03-24	2
Utah	21K	2022-03-24	17
Vermont	21K	2022-03-24	31
Virginia	21K	2022-03-24	12
Washington	21K	2022-03-24	42
Washington DC	21K	2022-03-24	5
West Virginia	21K	2022-03-24	12
Wisconsin	21K	2022-03-24	31
Alaska	21K	2022-03-25	1
Arizona	21K	2022-03-25	16
Arkansas	21K	2022-03-25	1
California	21K	2022-03-25	122
Colorado	21K	2022-03-25	56
Connecticut	21K	2022-03-25	12
Delaware	21K	2022-03-25	1
Florida	21K	2022-03-25	30
Georgia	21K	2022-03-25	5
Hawaii	21K	2022-03-25	3
Idaho	21K	2022-03-25	2
Illinois	21K	2022-03-25	27
Indiana	21K	2022-03-25	7
Kansas	21K	2022-03-25	2
Kentucky	21K	2022-03-25	4
Louisiana	21K	2022-03-25	3
Maine	21K	2022-03-25	5
Maryland	21K	2022-03-25	5
Massachusetts	21K	2022-03-25	64
Michigan	21K	2022-03-25	29
Minnesota	21K	2022-03-25	11
Mississippi	21K	2022-03-25	2
Missouri	21K	2022-03-25	3
Montana	21K	2022-03-25	2
Nebraska	21K	2022-03-25	8
Nevada	21K	2022-03-25	1
New Hampshire	21K	2022-03-25	5
New Jersey	21K	2022-03-25	18
New Mexico	21K	2022-03-25	9
New York	21K	2022-03-25	46
North Carolina	21K	2022-03-25	10
North Dakota	21K	2022-03-25	2
Ohio	21K	2022-03-25	14
Oklahoma	21K	2022-03-25	4
Oregon	21K	2022-03-25	8
Pennsylvania	21K	2022-03-25	20
Puerto Rico	21K	2022-03-25	4
Rhode Island	21K	2022-03-25	4
South Carolina	21K	2022-03-25	3
Tennessee	21K	2022-03-25	6
Texas	21K	2022-03-25	21
Utah	21K	2022-03-25	11
Vermont	21K	2022-03-25	17
Virginia	21K	2022-03-25	18
Washington	21K	2022-03-25	40
Washington DC	21K	2022-03-25	1
West Virginia	21K	2022-03-25	15
Wisconsin	21K	2022-03-25	17
Wyoming	21K	2022-03-25	1
Arizona	21K	2022-03-26	6
Arkansas	21K	2022-03-26	1
California	21K	2022-03-26	91
Colorado	21K	2022-03-26	36
Connecticut	21K	2022-03-26	12
Delaware	21K	2022-03-26	1
Florida	21K	2022-03-26	22
Georgia	21K	2022-03-26	8
Hawaii	21K	2022-03-26	2
Illinois	21K	2022-03-26	34
Indiana	21K	2022-03-26	1
Iowa	21K	2022-03-26	7
Kansas	21K	2022-03-26	1
Kentucky	21K	2022-03-26	3
Louisiana	21K	2022-03-26	1
Maryland	21K	2022-03-26	7
Massachusetts	21K	2022-03-26	43
Michigan	21K	2022-03-26	13
Minnesota	21K	2022-03-26	10
Missouri	21K	2022-03-26	1
Nebraska	21K	2022-03-26	2
Nevada	21K	2022-03-26	7
New Jersey	21K	2022-03-26	28
New Mexico	21K	2022-03-26	7
New York	21K	2022-03-26	39
North Carolina	21K	2022-03-26	9
Ohio	21K	2022-03-26	6
Oregon	21K	2022-03-26	8
Pennsylvania	21K	2022-03-26	17
Rhode Island	21K	2022-03-26	2
South Carolina	21K	2022-03-26	1
Tennessee	21K	2022-03-26	2
Texas	21K	2022-03-26	17
Utah	21K	2022-03-26	6
Vermont	21K	2022-03-26	13
Virginia	21K	2022-03-26	11
Washington	21K	2022-03-26	25
Washington DC	21K	2022-03-26	6
West Virginia	21K	2022-03-26	2
Wisconsin	21K	2022-03-26	8
Alaska	21K	2022-03-27	1
Arizona	21K	2022-03-27	4
California	21K	2022-03-27	88
Colorado	21K	2022-03-27	39
Connecticut	21K	2022-03-27	32
Delaware	21K	2022-03-27	1
Florida	21K	2022-03-27	16
Georgia	21K	2022-03-27	3
Hawaii	21K	2022-03-27	1
Illinois	21K	2022-03-27	39
Indiana	21K	2022-03-27	2
Iowa	21K	2022-03-27	2
Kansas	21K	2022-03-27	2
Kentucky	21K	2022-03-27	3
Louisiana	21K	2022-03-27	4
Maine	21K	2022-03-27	7
Maryland	21K	2022-03-27	4
Massachusetts	21K	2022-03-27	41
Michigan	21K	2022-03-27	19
Minnesota	21K	2022-03-27	13
Missouri	21K	2022-03-27	1
Montana	21K	2022-03-27	2
Nevada	21K	2022-03-27	4
New Hampshire	21K	2022-03-27	1
New Jersey	21K	2022-03-27	17
New Mexico	21K	2022-03-27	5
New York	21K	2022-03-27	32
North Carolina	21K	2022-03-27	11
North Dakota	21K	2022-03-27	2
Ohio	21K	2022-03-27	10
Oregon	21K	2022-03-27	12
Pennsylvania	21K	2022-03-27	23
Rhode Island	21K	2022-03-27	4
South Carolina	21K	2022-03-27	3
Tennessee	21K	2022-03-27	4
Texas	21K	2022-03-27	12
Utah	21K	2022-03-27	6
Vermont	21K	2022-03-27	7
Virginia	21K	2022-03-27	16
Washington	21K	2022-03-27	18
Washington DC	21K	2022-03-27	3
West Virginia	21K	2022-03-27	4
Wisconsin	21K	2022-03-27	10
Alabama	21K	2022-03-28	2
Alaska	21K	2022-03-28	8
Arizona	21K	2022-03-28	3
Arkansas	21K	2022-03-28	2
California	21K	2022-03-28	151
Colorado	21K	2022-03-28	36
Connecticut	21K	2022-03-28	15
Delaware	21K	2022-03-28	3
Florida	21K	2022-03-28	37
Georgia	21K	2022-03-28	8
Hawaii	21K	2022-03-28	9
Idaho	21K	2022-03-28	2
Illinois	21K	2022-03-28	28
Indiana	21K	2022-03-28	1
Iowa	21K	2022-03-28	3
Kansas	21K	2022-03-28	1
Kentucky	21K	2022-03-28	2
Louisiana	21K	2022-03-28	2
Maine	21K	2022-03-28	18
Maryland	21K	2022-03-28	7
Massachusetts	21K	2022-03-28	58
Michigan	21K	2022-03-28	26
Minnesota	21K	2022-03-28	38
Mississippi	21K	2022-03-28	2
Missouri	21K	2022-03-28	3
Nebraska	21K	2022-03-28	4
Nevada	21K	2022-03-28	3
New Hampshire	21K	2022-03-28	7
New Jersey	21K	2022-03-28	31
New Mexico	21K	2022-03-28	11
New York	21K	2022-03-28	52
North Carolina	21K	2022-03-28	24
North Dakota	21K	2022-03-28	2
Ohio	21K	2022-03-28	14
Oregon	21K	2022-03-28	16
Pennsylvania	21K	2022-03-28	20
Puerto Rico	21K	2022-03-28	11
South Carolina	21K	2022-03-28	2
Texas	21K	2022-03-28	23
USA	21K	2022-03-28	1
Utah	21K	2022-03-28	7
Vermont	21K	2022-03-28	32
Virginia	21K	2022-03-28	25
Washington	21K	2022-03-28	37
Washington DC	21K	2022-03-28	5
West Virginia	21K	2022-03-28	9
Wisconsin	21K	2022-03-28	27
Alabama	21K	2022-03-29	1
Alaska	21K	2022-03-29	2
Arizona	21K	2022-03-29	12
California	21K	2022-03-29	115
Colorado	21K	2022-03-29	24
Connecticut	21K	2022-03-29	13
Delaware	21K	2022-03-29	1
Florida	21K	2022-03-29	17
Georgia	21K	2022-03-29	4
Hawaii	21K	2022-03-29	3
Illinois	21K	2022-03-29	27
Indiana	21K	2022-03-29	8
Iowa	21K	2022-03-29	2
Kansas	21K	2022-03-29	2
Kentucky	21K	2022-03-29	3
Louisiana	21K	2022-03-29	3
Maine	21K	2022-03-29	10
Maryland	21K	2022-03-29	4
Massachusetts	21K	2022-03-29	55
Michigan	21K	2022-03-29	19
Minnesota	21K	2022-03-29	18
Missouri	21K	2022-03-29	7
Montana	21K	2022-03-29	2
Nebraska	21K	2022-03-29	5
Nevada	21K	2022-03-29	1
New Hampshire	21K	2022-03-29	2
New Jersey	21K	2022-03-29	20
New Mexico	21K	2022-03-29	7
New York	21K	2022-03-29	53
North Carolina	21K	2022-03-29	12
North Dakota	21K	2022-03-29	4
Ohio	21K	2022-03-29	10
Oklahoma	21K	2022-03-29	2
Oregon	21K	2022-03-29	13
Pennsylvania	21K	2022-03-29	12
Puerto Rico	21K	2022-03-29	4
Rhode Island	21K	2022-03-29	10
South Carolina	21K	2022-03-29	6
Tennessee	21K	2022-03-29	6
Texas	21K	2022-03-29	24
Utah	21K	2022-03-29	11
Vermont	21K	2022-03-29	23
Virginia	21K	2022-03-29	14
Washington	21K	2022-03-29	31
Washington DC	21K	2022-03-29	3
West Virginia	21K	2022-03-29	9
Wisconsin	21K	2022-03-29	12
Alaska	21K	2022-03-30	2
Arizona	21K	2022-03-30	7
Arkansas	21K	2022-03-30	3
California	21K	2022-03-30	85
Colorado	21K	2022-03-30	40
Connecticut	21K	2022-03-30	9
Delaware	21K	2022-03-30	2
Florida	21K	2022-03-30	21
Georgia	21K	2022-03-30	3
Hawaii	21K	2022-03-30	15
Idaho	21K	2022-03-30	1
Illinois	21K	2022-03-30	27
Indiana	21K	2022-03-30	2
Iowa	21K	2022-03-30	4
Kansas	21K	2022-03-30	2
Kentucky	21K	2022-03-30	2
Louisiana	21K	2022-03-30	3
Maine	21K	2022-03-30	3
Maryland	21K	2022-03-30	5
Massachusetts	21K	2022-03-30	80
Michigan	21K	2022-03-30	19
Minnesota	21K	2022-03-30	16
Mississippi	21K	2022-03-30	1
Missouri	21K	2022-03-30	2
Nebraska	21K	2022-03-30	5
Nevada	21K	2022-03-30	2
New Hampshire	21K	2022-03-30	3
New Jersey	21K	2022-03-30	14
New Mexico	21K	2022-03-30	8
New York	21K	2022-03-30	40
North Carolina	21K	2022-03-30	8
North Dakota	21K	2022-03-30	5
Ohio	21K	2022-03-30	15
Oregon	21K	2022-03-30	3
Pennsylvania	21K	2022-03-30	14
Puerto Rico	21K	2022-03-30	11
Rhode Island	21K	2022-03-30	4
South Carolina	21K	2022-03-30	5
Tennessee	21K	2022-03-30	2
Texas	21K	2022-03-30	20
Utah	21K	2022-03-30	10
Vermont	21K	2022-03-30	14
Virginia	21K	2022-03-30	12
Washington	21K	2022-03-30	30
Washington DC	21K	2022-03-30	3
West Virginia	21K	2022-03-30	8
Wisconsin	21K	2022-03-30	15
Wyoming	21K	2022-03-30	1
Alabama	21K	2022-03-31	2
Alaska	21K	2022-03-31	1
Arizona	21K	2022-03-31	5
Arkansas	21K	2022-03-31	1
California	21K	2022-03-31	57
Colorado	21K	2022-03-31	60
Connecticut	21K	2022-03-31	11
Delaware	21K	2022-03-31	2
Florida	21K	2022-03-31	24
Georgia	21K	2022-03-31	4
Hawaii	21K	2022-03-31	5
Illinois	21K	2022-03-31	23
Indiana	21K	2022-03-31	2
Iowa	21K	2022-03-31	1
Kansas	21K	2022-03-31	4
Kentucky	21K	2022-03-31	2
Louisiana	21K	2022-03-31	1
Maine	21K	2022-03-31	6
Maryland	21K	2022-03-31	8
Massachusetts	21K	2022-03-31	59
Michigan	21K	2022-03-31	19
Minnesota	21K	2022-03-31	15
Missouri	21K	2022-03-31	5
Montana	21K	2022-03-31	1
Nebraska	21K	2022-03-31	8
New Hampshire	21K	2022-03-31	3
New Jersey	21K	2022-03-31	11
New Mexico	21K	2022-03-31	10
New York	21K	2022-03-31	39
North Carolina	21K	2022-03-31	23
North Dakota	21K	2022-03-31	6
Ohio	21K	2022-03-31	12
Oregon	21K	2022-03-31	4
Pennsylvania	21K	2022-03-31	13
Puerto Rico	21K	2022-03-31	12
Rhode Island	21K	2022-03-31	6
South Carolina	21K	2022-03-31	6
South Dakota	21K	2022-03-31	2
Tennessee	21K	2022-03-31	3
Texas	21K	2022-03-31	25
USA	21K	2022-03-31	1
Utah	21K	2022-03-31	6
Vermont	21K	2022-03-31	24
Virginia	21K	2022-03-31	10
Washington	21K	2022-03-31	19
Washington DC	21K	2022-03-31	4
West Virginia	21K	2022-03-31	9
Wisconsin	21K	2022-03-31	17
Alabama	21K	2022-04-01	2
Alaska	21K	2022-04-01	4
Arizona	21K	2022-04-01	6
California	21K	2022-04-01	75
Colorado	21K	2022-04-01	35
Connecticut	21K	2022-04-01	10
Delaware	21K	2022-04-01	2
Florida	21K	2022-04-01	14
Georgia	21K	2022-04-01	8
Hawaii	21K	2022-04-01	5
Illinois	21K	2022-04-01	29
Indiana	21K	2022-04-01	6
Iowa	21K	2022-04-01	4
Kentucky	21K	2022-04-01	4
Louisiana	21K	2022-04-01	3
Maine	21K	2022-04-01	6
Maryland	21K	2022-04-01	9
Massachusetts	21K	2022-04-01	42
Michigan	21K	2022-04-01	12
Minnesota	21K	2022-04-01	19
Missouri	21K	2022-04-01	3
Montana	21K	2022-04-01	2
Nebraska	21K	2022-04-01	3
Nevada	21K	2022-04-01	4
New Hampshire	21K	2022-04-01	4
New Jersey	21K	2022-04-01	10
New Mexico	21K	2022-04-01	4
New York	21K	2022-04-01	40
North Carolina	21K	2022-04-01	13
Ohio	21K	2022-04-01	14
Oklahoma	21K	2022-04-01	1
Oregon	21K	2022-04-01	8
Pennsylvania	21K	2022-04-01	14
Puerto Rico	21K	2022-04-01	2
Rhode Island	21K	2022-04-01	6
South Carolina	21K	2022-04-01	6
Tennessee	21K	2022-04-01	2
Texas	21K	2022-04-01	15
Utah	21K	2022-04-01	5
Vermont	21K	2022-04-01	17
Virginia	21K	2022-04-01	8
Washington	21K	2022-04-01	36
Washington DC	21K	2022-04-01	6
West Virginia	21K	2022-04-01	14
Wisconsin	21K	2022-04-01	17
Alabama	21K	2022-04-02	1
Alaska	21K	2022-04-02	1
Arizona	21K	2022-04-02	3
California	21K	2022-04-02	56
Colorado	21K	2022-04-02	21
Connecticut	21K	2022-04-02	6
Florida	21K	2022-04-02	8
Georgia	21K	2022-04-02	2
Hawaii	21K	2022-04-02	2
Illinois	21K	2022-04-02	22
Indiana	21K	2022-04-02	1
Iowa	21K	2022-04-02	2
Kansas	21K	2022-04-02	1
Maryland	21K	2022-04-02	4
Massachusetts	21K	2022-04-02	30
Michigan	21K	2022-04-02	18
Minnesota	21K	2022-04-02	12
Missouri	21K	2022-04-02	4
Nebraska	21K	2022-04-02	5
Nevada	21K	2022-04-02	2
New Hampshire	21K	2022-04-02	1
New Jersey	21K	2022-04-02	10
New Mexico	21K	2022-04-02	3
New York	21K	2022-04-02	20
North Carolina	21K	2022-04-02	11
Ohio	21K	2022-04-02	1
Oklahoma	21K	2022-04-02	1
Oregon	21K	2022-04-02	10
Pennsylvania	21K	2022-04-02	7
Puerto Rico	21K	2022-04-02	3
Rhode Island	21K	2022-04-02	3
Tennessee	21K	2022-04-02	6
Texas	21K	2022-04-02	12
Utah	21K	2022-04-02	3
Vermont	21K	2022-04-02	9
Virginia	21K	2022-04-02	13
Washington	21K	2022-04-02	22
Washington DC	21K	2022-04-02	5
West Virginia	21K	2022-04-02	3
Wisconsin	21K	2022-04-02	8
Alabama	21K	2022-04-03	2
Alaska	21K	2022-04-03	1
Arizona	21K	2022-04-03	2
Arkansas	21K	2022-04-03	2
California	21K	2022-04-03	54
Colorado	21K	2022-04-03	19
Connecticut	21K	2022-04-03	10
Florida	21K	2022-04-03	14
Hawaii	21K	2022-04-03	4
Illinois	21K	2022-04-03	11
Iowa	21K	2022-04-03	1
Kansas	21K	2022-04-03	1
Kentucky	21K	2022-04-03	1
Maryland	21K	2022-04-03	2
Massachusetts	21K	2022-04-03	21
Michigan	21K	2022-04-03	5
Minnesota	21K	2022-04-03	6
Missouri	21K	2022-04-03	1
Nebraska	21K	2022-04-03	2
Nevada	21K	2022-04-03	1
New Hampshire	21K	2022-04-03	1
New Jersey	21K	2022-04-03	6
New Mexico	21K	2022-04-03	4
New York	21K	2022-04-03	31
North Carolina	21K	2022-04-03	12
North Dakota	21K	2022-04-03	2
Ohio	21K	2022-04-03	1
Oklahoma	21K	2022-04-03	2
Oregon	21K	2022-04-03	2
Pennsylvania	21K	2022-04-03	17
Rhode Island	21K	2022-04-03	2
Tennessee	21K	2022-04-03	1
Texas	21K	2022-04-03	17
Utah	21K	2022-04-03	2
Vermont	21K	2022-04-03	4
Virginia	21K	2022-04-03	17
Washington	21K	2022-04-03	14
Washington DC	21K	2022-04-03	3
West Virginia	21K	2022-04-03	4
Wisconsin	21K	2022-04-03	7
Alabama	21K	2022-04-04	1
Alaska	21K	2022-04-04	2
Arizona	21K	2022-04-04	6
Arkansas	21K	2022-04-04	3
California	21K	2022-04-04	99
Colorado	21K	2022-04-04	39
Connecticut	21K	2022-04-04	6
Delaware	21K	2022-04-04	3
Florida	21K	2022-04-04	25
Georgia	21K	2022-04-04	6
Hawaii	21K	2022-04-04	8
Illinois	21K	2022-04-04	22
Indiana	21K	2022-04-04	3
Iowa	21K	2022-04-04	2
Kentucky	21K	2022-04-04	1
Louisiana	21K	2022-04-04	2
Maine	21K	2022-04-04	13
Maryland	21K	2022-04-04	8
Massachusetts	21K	2022-04-04	59
Michigan	21K	2022-04-04	20
Minnesota	21K	2022-04-04	10
Missouri	21K	2022-04-04	4
Montana	21K	2022-04-04	3
Nebraska	21K	2022-04-04	4
Nevada	21K	2022-04-04	2
New Hampshire	21K	2022-04-04	7
New Jersey	21K	2022-04-04	31
New Mexico	21K	2022-04-04	11
New York	21K	2022-04-04	48
North Carolina	21K	2022-04-04	13
North Dakota	21K	2022-04-04	3
Ohio	21K	2022-04-04	6
Oregon	21K	2022-04-04	8
Pennsylvania	21K	2022-04-04	15
Puerto Rico	21K	2022-04-04	29
Rhode Island	21K	2022-04-04	11
South Carolina	21K	2022-04-04	5
Tennessee	21K	2022-04-04	2
Texas	21K	2022-04-04	20
Utah	21K	2022-04-04	8
Vermont	21K	2022-04-04	17
Virginia	21K	2022-04-04	7
Washington	21K	2022-04-04	30
Washington DC	21K	2022-04-04	4
West Virginia	21K	2022-04-04	19
Wisconsin	21K	2022-04-04	16
Wyoming	21K	2022-04-04	1
Alaska	21K	2022-04-05	1
Arizona	21K	2022-04-05	6
Arkansas	21K	2022-04-05	3
California	21K	2022-04-05	87
Colorado	21K	2022-04-05	34
Connecticut	21K	2022-04-05	10
Florida	21K	2022-04-05	25
Hawaii	21K	2022-04-05	1
Illinois	21K	2022-04-05	32
Indiana	21K	2022-04-05	4
Kansas	21K	2022-04-05	2
Kentucky	21K	2022-04-05	3
Louisiana	21K	2022-04-05	2
Maine	21K	2022-04-05	11
Maryland	21K	2022-04-05	13
Massachusetts	21K	2022-04-05	47
Michigan	21K	2022-04-05	25
Minnesota	21K	2022-04-05	16
Mississippi	21K	2022-04-05	1
Missouri	21K	2022-04-05	5
Montana	21K	2022-04-05	1
Nebraska	21K	2022-04-05	6
Nevada	21K	2022-04-05	1
New Hampshire	21K	2022-04-05	2
New Jersey	21K	2022-04-05	22
New Mexico	21K	2022-04-05	14
New York	21K	2022-04-05	39
North Carolina	21K	2022-04-05	10
Ohio	21K	2022-04-05	5
Oregon	21K	2022-04-05	11
Pennsylvania	21K	2022-04-05	6
Puerto Rico	21K	2022-04-05	3
Rhode Island	21K	2022-04-05	3
South Carolina	21K	2022-04-05	1
Tennessee	21K	2022-04-05	1
Texas	21K	2022-04-05	9
Utah	21K	2022-04-05	3
Vermont	21K	2022-04-05	3
Virginia	21K	2022-04-05	2
Washington	21K	2022-04-05	14
Washington DC	21K	2022-04-05	5
West Virginia	21K	2022-04-05	7
Wisconsin	21K	2022-04-05	8
Alaska	21K	2022-04-06	2
Arizona	21K	2022-04-06	4
Arkansas	21K	2022-04-06	2
California	21K	2022-04-06	79
