location	variant	date	sequences
USA	FL.2	2023-10-09	1
Canada	FL.2	2023-10-10	1
Japan	FL.2	2023-10-10	1
South Korea	FL.2	2023-10-10	1
USA	FL.2	2023-10-10	3
Australia	FL.2	2023-10-11	1
USA	FL.2	2023-10-11	2
Canada	FL.2	2023-10-14	1
China	FL.2	2023-10-16	1
USA	FL.2	2023-10-16	1
Australia	FL.2	2023-10-17	1
China	FL.2	2023-10-17	2
Canada	FL.2	2023-10-18	1
USA	FL.2	2023-10-19	1
USA	FL.2	2023-10-22	1
USA	FL.2	2023-10-24	2
Australia	FL.2	2023-10-26	1
China	FL.2	2023-10-26	1
China	FL.2	2023-10-30	1
South Korea	FL.2	2023-10-30	1
China	FL.2	2023-11-03	1
South Korea	FL.2	2023-11-03	1
South Korea	FL.2	2023-11-06	1
South Korea	FL.2	2023-11-07	1
USA	FL.2	2023-11-07	2
China	FL.2	2023-11-08	1
USA	FL.2	2023-11-10	2
China	FL.2	2023-11-11	1
Japan	FL.2	2023-11-13	1
USA	FL.2	2023-11-13	1
China	FL.2	2023-11-14	1
South Korea	FL.2	2023-11-15	1
China	FL.2	2023-11-18	2
Canada	FL.2	2023-11-20	1
USA	FL.2	2023-11-20	1
USA	FL.2	2023-11-22	1
China	FL.2	2023-11-29	1
Canada	FL.2	2023-12-09	1
Australia	FL.4	2023-03-03	3
France	FL.4	2023-03-03	1
Germany	FL.4	2023-03-03	2
Spain	FL.4	2023-03-03	4
United Kingdom	FL.4	2023-03-03	2
Australia	FL.4	2023-03-04	2
Germany	FL.4	2023-03-04	2
Spain	FL.4	2023-03-04	2
USA	FL.4	2023-03-04	5
United Kingdom	FL.4	2023-03-04	2
Australia	FL.4	2023-03-05	4
France	FL.4	2023-03-05	1
Israel	FL.4	2023-03-05	2
Spain	FL.4	2023-03-05	1
USA	FL.4	2023-03-05	3
United Kingdom	FL.4	2023-03-05	1
Australia	FL.4	2023-03-06	7
Canada	FL.4	2023-03-06	9
France	FL.4	2023-03-06	6
Germany	FL.4	2023-03-06	9
Israel	FL.4	2023-03-06	2
South Korea	FL.4	2023-03-06	1
Spain	FL.4	2023-03-06	1
USA	FL.4	2023-03-06	6
United Kingdom	FL.4	2023-03-06	5
Australia	FL.4	2023-03-07	1
Canada	FL.4	2023-03-07	2
Germany	FL.4	2023-03-07	4
Israel	FL.4	2023-03-07	4
Spain	FL.4	2023-03-07	1
USA	FL.4	2023-03-07	6
United Kingdom	FL.4	2023-03-07	4
Australia	FL.4	2023-03-08	9
Canada	FL.4	2023-03-08	1
France	FL.4	2023-03-08	1
Germany	FL.4	2023-03-08	4
Israel	FL.4	2023-03-08	3
Japan	FL.4	2023-03-08	1
South Korea	FL.4	2023-03-08	1
Spain	FL.4	2023-03-08	2
USA	FL.4	2023-03-08	10
United Kingdom	FL.4	2023-03-08	2
Australia	FL.4	2023-03-09	5
France	FL.4	2023-03-09	1
Germany	FL.4	2023-03-09	3
Israel	FL.4	2023-03-09	1
South Korea	FL.4	2023-03-09	1
Spain	FL.4	2023-03-09	2
USA	FL.4	2023-03-09	5
United Kingdom	FL.4	2023-03-09	2
Australia	FL.4	2023-03-10	6
Canada	FL.4	2023-03-10	1
France	FL.4	2023-03-10	2
Germany	FL.4	2023-03-10	4
Israel	FL.4	2023-03-10	2
South Korea	FL.4	2023-03-10	1
USA	FL.4	2023-03-10	9
United Kingdom	FL.4	2023-03-10	2
Australia	FL.4	2023-03-11	1
Canada	FL.4	2023-03-11	1
Israel	FL.4	2023-03-11	1
Spain	FL.4	2023-03-11	1
USA	FL.4	2023-03-11	4
United Kingdom	FL.4	2023-03-11	1
Australia	FL.4	2023-03-12	3
Canada	FL.4	2023-03-12	1
France	FL.4	2023-03-12	1
Spain	FL.4	2023-03-12	3
USA	FL.4	2023-03-12	9
United Kingdom	FL.4	2023-03-12	1
Australia	FL.4	2023-03-13	2
Brazil	FL.4	2023-03-13	1
France	FL.4	2023-03-13	17
Germany	FL.4	2023-03-13	2
South Korea	FL.4	2023-03-13	1
USA	FL.4	2023-03-13	4
United Kingdom	FL.4	2023-03-13	1
Australia	FL.4	2023-03-14	8
Brazil	FL.4	2023-03-14	1
Canada	FL.4	2023-03-14	1
France	FL.4	2023-03-14	1
Germany	FL.4	2023-03-14	5
Japan	FL.4	2023-03-14	1
South Korea	FL.4	2023-03-14	2
USA	FL.4	2023-03-14	7
United Kingdom	FL.4	2023-03-14	4
Australia	FL.4	2023-03-15	5
Canada	FL.4	2023-03-15	3
Germany	FL.4	2023-03-15	11
Israel	FL.4	2023-03-15	1
South Korea	FL.4	2023-03-15	6
Spain	FL.4	2023-03-15	1
USA	FL.4	2023-03-15	7
Australia	FL.4	2023-03-16	11
Germany	FL.4	2023-03-16	9
Israel	FL.4	2023-03-16	2
Japan	FL.4	2023-03-16	1
South Korea	FL.4	2023-03-16	2
Spain	FL.4	2023-03-16	2
USA	FL.4	2023-03-16	9
United Kingdom	FL.4	2023-03-16	2
Australia	FL.4	2023-03-17	11
Canada	FL.4	2023-03-17	2
France	FL.4	2023-03-17	1
Germany	FL.4	2023-03-17	4
Israel	FL.4	2023-03-17	2
USA	FL.4	2023-03-17	6
United Kingdom	FL.4	2023-03-17	2
Australia	FL.4	2023-03-18	4
Canada	FL.4	2023-03-18	1
China	FL.4	2023-03-18	1
France	FL.4	2023-03-18	1
Israel	FL.4	2023-03-18	2
Spain	FL.4	2023-03-18	2
USA	FL.4	2023-03-18	6
United Kingdom	FL.4	2023-03-18	2
Australia	FL.4	2023-03-19	3
Canada	FL.4	2023-03-19	5
France	FL.4	2023-03-19	2
Germany	FL.4	2023-03-19	1
Israel	FL.4	2023-03-19	1
Spain	FL.4	2023-03-19	1
USA	FL.4	2023-03-19	4
United Kingdom	FL.4	2023-03-19	1
Australia	FL.4	2023-03-20	5
Brazil	FL.4	2023-03-20	1
Canada	FL.4	2023-03-20	12
France	FL.4	2023-03-20	20
Germany	FL.4	2023-03-20	5
Israel	FL.4	2023-03-20	4
USA	FL.4	2023-03-20	6
United Kingdom	FL.4	2023-03-20	3
Australia	FL.4	2023-03-21	9
Canada	FL.4	2023-03-21	8
France	FL.4	2023-03-21	1
Germany	FL.4	2023-03-21	2
Israel	FL.4	2023-03-21	3
South Korea	FL.4	2023-03-21	2
Spain	FL.4	2023-03-21	1
USA	FL.4	2023-03-21	9
United Kingdom	FL.4	2023-03-21	7
Australia	FL.4	2023-03-22	13
Canada	FL.4	2023-03-22	1
France	FL.4	2023-03-22	1
Germany	FL.4	2023-03-22	1
Israel	FL.4	2023-03-22	1
Japan	FL.4	2023-03-22	1
South Korea	FL.4	2023-03-22	4
Spain	FL.4	2023-03-22	2
USA	FL.4	2023-03-22	5
United Kingdom	FL.4	2023-03-22	2
Australia	FL.4	2023-03-23	5
Canada	FL.4	2023-03-23	6
France	FL.4	2023-03-23	1
Germany	FL.4	2023-03-23	3
Israel	FL.4	2023-03-23	4
Japan	FL.4	2023-03-23	2
South Korea	FL.4	2023-03-23	2
Spain	FL.4	2023-03-23	2
USA	FL.4	2023-03-23	4
United Kingdom	FL.4	2023-03-23	2
Australia	FL.4	2023-03-24	3
Brazil	FL.4	2023-03-24	1
Canada	FL.4	2023-03-24	5
China	FL.4	2023-03-24	1
Germany	FL.4	2023-03-24	3
Japan	FL.4	2023-03-24	4
Spain	FL.4	2023-03-24	4
USA	FL.4	2023-03-24	13
United Kingdom	FL.4	2023-03-24	2
Australia	FL.4	2023-03-25	1
Brazil	FL.4	2023-03-25	1
Canada	FL.4	2023-03-25	2
China	FL.4	2023-03-25	1
France	FL.4	2023-03-25	1
Israel	FL.4	2023-03-25	2
South Korea	FL.4	2023-03-25	2
Spain	FL.4	2023-03-25	1
USA	FL.4	2023-03-25	6
Canada	FL.4	2023-03-26	2
China	FL.4	2023-03-26	1
Germany	FL.4	2023-03-26	1
Japan	FL.4	2023-03-26	1
South Korea	FL.4	2023-03-26	4
Spain	FL.4	2023-03-26	1
USA	FL.4	2023-03-26	4
United Kingdom	FL.4	2023-03-26	2
Australia	FL.4	2023-03-27	6
Brazil	FL.4	2023-03-27	1
Canada	FL.4	2023-03-27	1
France	FL.4	2023-03-27	18
Germany	FL.4	2023-03-27	3
Japan	FL.4	2023-03-27	5
Spain	FL.4	2023-03-27	2
USA	FL.4	2023-03-27	9
United Kingdom	FL.4	2023-03-27	4
Australia	FL.4	2023-03-28	12
Canada	FL.4	2023-03-28	2
China	FL.4	2023-03-28	3
France	FL.4	2023-03-28	1
Germany	FL.4	2023-03-28	6
Israel	FL.4	2023-03-28	2
Japan	FL.4	2023-03-28	3
South Korea	FL.4	2023-03-28	2
Spain	FL.4	2023-03-28	3
USA	FL.4	2023-03-28	2
Australia	FL.4	2023-03-29	18
Chile	FL.4	2023-03-29	1
China	FL.4	2023-03-29	1
France	FL.4	2023-03-29	1
Germany	FL.4	2023-03-29	5
Israel	FL.4	2023-03-29	2
Japan	FL.4	2023-03-29	2
South Korea	FL.4	2023-03-29	1
Spain	FL.4	2023-03-29	1
USA	FL.4	2023-03-29	3
United Kingdom	FL.4	2023-03-29	3
Australia	FL.4	2023-03-30	8
Canada	FL.4	2023-03-30	1
France	FL.4	2023-03-30	1
Germany	FL.4	2023-03-30	4
Israel	FL.4	2023-03-30	3
Japan	FL.4	2023-03-30	7
South Korea	FL.4	2023-03-30	1
Spain	FL.4	2023-03-30	3
USA	FL.4	2023-03-30	4
United Kingdom	FL.4	2023-03-30	2
Australia	FL.4	2023-03-31	6
Canada	FL.4	2023-03-31	1
China	FL.4	2023-03-31	2
France	FL.4	2023-03-31	1
Germany	FL.4	2023-03-31	3
Israel	FL.4	2023-03-31	1
Japan	FL.4	2023-03-31	3
Spain	FL.4	2023-03-31	2
USA	FL.4	2023-03-31	3
United Kingdom	FL.4	2023-03-31	4
Australia	FL.4	2023-04-01	7
Canada	FL.4	2023-04-01	1
China	FL.4	2023-04-01	2
Germany	FL.4	2023-04-01	2
Israel	FL.4	2023-04-01	1
South Korea	FL.4	2023-04-01	3
Spain	FL.4	2023-04-01	1
USA	FL.4	2023-04-01	4
United Kingdom	FL.4	2023-04-01	7
Australia	FL.4	2023-04-02	2
Canada	FL.4	2023-04-02	3
China	FL.4	2023-04-02	1
France	FL.4	2023-04-02	2
Israel	FL.4	2023-04-02	2
South Korea	FL.4	2023-04-02	14
Spain	FL.4	2023-04-02	1
USA	FL.4	2023-04-02	4
United Kingdom	FL.4	2023-04-02	2
Australia	FL.4	2023-04-03	7
Canada	FL.4	2023-04-03	5
Chile	FL.4	2023-04-03	2
France	FL.4	2023-04-03	22
Germany	FL.4	2023-04-03	6
Japan	FL.4	2023-04-03	2
South Korea	FL.4	2023-04-03	1
Spain	FL.4	2023-04-03	3
USA	FL.4	2023-04-03	5
United Kingdom	FL.4	2023-04-03	1
Australia	FL.4	2023-04-04	8
Canada	FL.4	2023-04-04	4
China	FL.4	2023-04-04	2
France	FL.4	2023-04-04	1
Germany	FL.4	2023-04-04	2
Japan	FL.4	2023-04-04	4
South Korea	FL.4	2023-04-04	4
Spain	FL.4	2023-04-04	2
USA	FL.4	2023-04-04	8
United Kingdom	FL.4	2023-04-04	1
Australia	FL.4	2023-04-05	15
Brazil	FL.4	2023-04-05	1
Canada	FL.4	2023-04-05	2
China	FL.4	2023-04-05	5
Japan	FL.4	2023-04-05	6
South Korea	FL.4	2023-04-05	2
Spain	FL.4	2023-04-05	6
USA	FL.4	2023-04-05	5
United Kingdom	FL.4	2023-04-05	2
Australia	FL.4	2023-04-06	2
Chile	FL.4	2023-04-06	1
China	FL.4	2023-04-06	1
France	FL.4	2023-04-06	1
Germany	FL.4	2023-04-06	4
Israel	FL.4	2023-04-06	1
Japan	FL.4	2023-04-06	5
South Korea	FL.4	2023-04-06	3
Spain	FL.4	2023-04-06	1
USA	FL.4	2023-04-06	7
United Kingdom	FL.4	2023-04-06	3
Australia	FL.4	2023-04-07	5
Canada	FL.4	2023-04-07	3
France	FL.4	2023-04-07	1
Israel	FL.4	2023-04-07	1
Japan	FL.4	2023-04-07	5
South Korea	FL.4	2023-04-07	1
Spain	FL.4	2023-04-07	2
USA	FL.4	2023-04-07	5
United Kingdom	FL.4	2023-04-07	2
Australia	FL.4	2023-04-08	4
Canada	FL.4	2023-04-08	1
China	FL.4	2023-04-08	1
France	FL.4	2023-04-08	3
Germany	FL.4	2023-04-08	1
Japan	FL.4	2023-04-08	1
South Korea	FL.4	2023-04-08	2
Spain	FL.4	2023-04-08	2
USA	FL.4	2023-04-08	4
United Kingdom	FL.4	2023-04-08	2
Australia	FL.4	2023-04-09	1
Canada	FL.4	2023-04-09	3
France	FL.4	2023-04-09	3
Japan	FL.4	2023-04-09	4
South Korea	FL.4	2023-04-09	1
Spain	FL.4	2023-04-09	1
USA	FL.4	2023-04-09	1
Australia	FL.4	2023-04-10	6
Brazil	FL.4	2023-04-10	1
Canada	FL.4	2023-04-10	2
China	FL.4	2023-04-10	5
Japan	FL.4	2023-04-10	8
Spain	FL.4	2023-04-10	2
USA	FL.4	2023-04-10	12
United Kingdom	FL.4	2023-04-10	2
Australia	FL.4	2023-04-11	8
Canada	FL.4	2023-04-11	4
China	FL.4	2023-04-11	2
France	FL.4	2023-04-11	51
Germany	FL.4	2023-04-11	1
Japan	FL.4	2023-04-11	6
South Korea	FL.4	2023-04-11	7
USA	FL.4	2023-04-11	5
United Kingdom	FL.4	2023-04-11	2
Australia	FL.4	2023-04-12	15
Canada	FL.4	2023-04-12	1
China	FL.4	2023-04-12	3
France	FL.4	2023-04-12	2
Japan	FL.4	2023-04-12	6
South Korea	FL.4	2023-04-12	9
Spain	FL.4	2023-04-12	3
USA	FL.4	2023-04-12	11
United Kingdom	FL.4	2023-04-12	7
Australia	FL.4	2023-04-13	3
Canada	FL.4	2023-04-13	3
China	FL.4	2023-04-13	2
Japan	FL.4	2023-04-13	6
South Korea	FL.4	2023-04-13	3
USA	FL.4	2023-04-13	4
United Kingdom	FL.4	2023-04-13	5
Australia	FL.4	2023-04-14	7
Canada	FL.4	2023-04-14	3
China	FL.4	2023-04-14	16
Germany	FL.4	2023-04-14	3
Israel	FL.4	2023-04-14	1
Japan	FL.4	2023-04-14	10
South Korea	FL.4	2023-04-14	2
Spain	FL.4	2023-04-14	6
USA	FL.4	2023-04-14	3
United Kingdom	FL.4	2023-04-14	4
Australia	FL.4	2023-04-15	3
Canada	FL.4	2023-04-15	5
Germany	FL.4	2023-04-15	1
Japan	FL.4	2023-04-15	3
South Korea	FL.4	2023-04-15	3
Spain	FL.4	2023-04-15	2
USA	FL.4	2023-04-15	3
United Kingdom	FL.4	2023-04-15	4
Australia	FL.4	2023-04-16	2
Canada	FL.4	2023-04-16	3
China	FL.4	2023-04-16	8
France	FL.4	2023-04-16	1
Germany	FL.4	2023-04-16	1
Japan	FL.4	2023-04-16	2
South Korea	FL.4	2023-04-16	11
USA	FL.4	2023-04-16	3
United Kingdom	FL.4	2023-04-16	1
Australia	FL.4	2023-04-17	1
Brazil	FL.4	2023-04-17	1
Canada	FL.4	2023-04-17	2
China	FL.4	2023-04-17	16
France	FL.4	2023-04-17	39
Germany	FL.4	2023-04-17	3
Japan	FL.4	2023-04-17	8
Spain	FL.4	2023-04-17	2
USA	FL.4	2023-04-17	4
United Kingdom	FL.4	2023-04-17	1
Australia	FL.4	2023-04-18	5
Canada	FL.4	2023-04-18	2
China	FL.4	2023-04-18	9
France	FL.4	2023-04-18	1
Germany	FL.4	2023-04-18	3
Japan	FL.4	2023-04-18	8
South Korea	FL.4	2023-04-18	6
Spain	FL.4	2023-04-18	2
USA	FL.4	2023-04-18	4
United Kingdom	FL.4	2023-04-18	1
Australia	FL.4	2023-04-19	6
China	FL.4	2023-04-19	3
France	FL.4	2023-04-19	3
Germany	FL.4	2023-04-19	1
Japan	FL.4	2023-04-19	8
South Korea	FL.4	2023-04-19	9
Spain	FL.4	2023-04-19	7
USA	FL.4	2023-04-19	12
United Kingdom	FL.4	2023-04-19	2
Australia	FL.4	2023-04-20	18
China	FL.4	2023-04-20	6
France	FL.4	2023-04-20	4
Germany	FL.4	2023-04-20	8
Japan	FL.4	2023-04-20	9
South Korea	FL.4	2023-04-20	3
Spain	FL.4	2023-04-20	5
USA	FL.4	2023-04-20	6
United Kingdom	FL.4	2023-04-20	6
Australia	FL.4	2023-04-21	1
Canada	FL.4	2023-04-21	4
China	FL.4	2023-04-21	10
Germany	FL.4	2023-04-21	3
Japan	FL.4	2023-04-21	11
South Korea	FL.4	2023-04-21	2
Spain	FL.4	2023-04-21	8
USA	FL.4	2023-04-21	3
United Kingdom	FL.4	2023-04-21	2
Australia	FL.4	2023-04-22	5
Canada	FL.4	2023-04-22	2
China	FL.4	2023-04-22	9
Japan	FL.4	2023-04-22	3
Mexico	FL.4	2023-04-22	1
South Korea	FL.4	2023-04-22	7
Spain	FL.4	2023-04-22	2
USA	FL.4	2023-04-22	2
United Kingdom	FL.4	2023-04-22	3
Australia	FL.4	2023-04-23	3
Canada	FL.4	2023-04-23	5
China	FL.4	2023-04-23	14
Germany	FL.4	2023-04-23	2
Japan	FL.4	2023-04-23	4
South Korea	FL.4	2023-04-23	11
Spain	FL.4	2023-04-23	2
USA	FL.4	2023-04-23	12
United Kingdom	FL.4	2023-04-23	2
Australia	FL.4	2023-04-24	3
Canada	FL.4	2023-04-24	9
China	FL.4	2023-04-24	30
France	FL.4	2023-04-24	31
Germany	FL.4	2023-04-24	6
Japan	FL.4	2023-04-24	5
South Korea	FL.4	2023-04-24	1
Spain	FL.4	2023-04-24	8
USA	FL.4	2023-04-24	7
United Kingdom	FL.4	2023-04-24	3
Australia	FL.4	2023-04-25	11
Brazil	FL.4	2023-04-25	3
Canada	FL.4	2023-04-25	4
Chile	FL.4	2023-04-25	1
China	FL.4	2023-04-25	34
France	FL.4	2023-04-25	2
Japan	FL.4	2023-04-25	11
South Korea	FL.4	2023-04-25	17
Spain	FL.4	2023-04-25	11
USA	FL.4	2023-04-25	15
United Kingdom	FL.4	2023-04-25	2
Australia	FL.4	2023-04-26	10
Brazil	FL.4	2023-04-26	1
Canada	FL.4	2023-04-26	5
China	FL.4	2023-04-26	25
France	FL.4	2023-04-26	4
Germany	FL.4	2023-04-26	2
Japan	FL.4	2023-04-26	16
South Korea	FL.4	2023-04-26	11
Spain	FL.4	2023-04-26	3
USA	FL.4	2023-04-26	8
United Kingdom	FL.4	2023-04-26	2
Australia	FL.4	2023-04-27	4
Brazil	FL.4	2023-04-27	1
Canada	FL.4	2023-04-27	5
China	FL.4	2023-04-27	21
Japan	FL.4	2023-04-27	8
South Korea	FL.4	2023-04-27	15
Spain	FL.4	2023-04-27	5
USA	FL.4	2023-04-27	7
United Kingdom	FL.4	2023-04-27	2
Australia	FL.4	2023-04-28	4
Canada	FL.4	2023-04-28	4
China	FL.4	2023-04-28	13
France	FL.4	2023-04-28	1
Japan	FL.4	2023-04-28	12
South Korea	FL.4	2023-04-28	12
Spain	FL.4	2023-04-28	5
USA	FL.4	2023-04-28	5
United Kingdom	FL.4	2023-04-28	3
Australia	FL.4	2023-04-29	4
China	FL.4	2023-04-29	17
France	FL.4	2023-04-29	1
Japan	FL.4	2023-04-29	6
South Korea	FL.4	2023-04-29	4
Spain	FL.4	2023-04-29	1
USA	FL.4	2023-04-29	4
United Kingdom	FL.4	2023-04-29	3
Australia	FL.4	2023-04-30	6
Canada	FL.4	2023-04-30	1
China	FL.4	2023-04-30	17
Spain	FL.4	2023-04-30	5
USA	FL.4	2023-04-30	4
United Kingdom	FL.4	2023-04-30	3
Australia	FL.4	2023-05-01	8
Brazil	FL.4	2023-05-01	1
Canada	FL.4	2023-05-01	4
China	FL.4	2023-05-01	26
France	FL.4	2023-05-01	1
Japan	FL.4	2023-05-01	15
South Korea	FL.4	2023-05-01	1
Spain	FL.4	2023-05-01	2
USA	FL.4	2023-05-01	13
United Kingdom	FL.4	2023-05-01	1
Australia	FL.4	2023-05-02	7
Canada	FL.4	2023-05-02	5
China	FL.4	2023-05-02	33
France	FL.4	2023-05-02	25
Germany	FL.4	2023-05-02	4
Japan	FL.4	2023-05-02	10
South Korea	FL.4	2023-05-02	16
Spain	FL.4	2023-05-02	9
USA	FL.4	2023-05-02	9
United Kingdom	FL.4	2023-05-02	3
Australia	FL.4	2023-05-03	5
Brazil	FL.4	2023-05-03	1
Canada	FL.4	2023-05-03	1
China	FL.4	2023-05-03	32
France	FL.4	2023-05-03	2
Germany	FL.4	2023-05-03	1
Japan	FL.4	2023-05-03	3
South Korea	FL.4	2023-05-03	15
Spain	FL.4	2023-05-03	3
USA	FL.4	2023-05-03	7
United Kingdom	FL.4	2023-05-03	3
Australia	FL.4	2023-05-04	5
Brazil	FL.4	2023-05-04	2
Canada	FL.4	2023-05-04	4
China	FL.4	2023-05-04	68
Japan	FL.4	2023-05-04	7
South Korea	FL.4	2023-05-04	7
Spain	FL.4	2023-05-04	6
USA	FL.4	2023-05-04	13
United Kingdom	FL.4	2023-05-04	4
Australia	FL.4	2023-05-05	3
Brazil	FL.4	2023-05-05	2
Canada	FL.4	2023-05-05	8
China	FL.4	2023-05-05	29
Germany	FL.4	2023-05-05	1
Japan	FL.4	2023-05-05	7
South Korea	FL.4	2023-05-05	5
Spain	FL.4	2023-05-05	4
USA	FL.4	2023-05-05	7
United Kingdom	FL.4	2023-05-05	5
Australia	FL.4	2023-05-06	3
Brazil	FL.4	2023-05-06	1
Canada	FL.4	2023-05-06	18
China	FL.4	2023-05-06	25
France	FL.4	2023-05-06	1
Japan	FL.4	2023-05-06	12
South Korea	FL.4	2023-05-06	10
Spain	FL.4	2023-05-06	2
USA	FL.4	2023-05-06	4
United Kingdom	FL.4	2023-05-06	2
Australia	FL.4	2023-05-07	5
Brazil	FL.4	2023-05-07	1
Canada	FL.4	2023-05-07	2
China	FL.4	2023-05-07	23
Japan	FL.4	2023-05-07	4
South Korea	FL.4	2023-05-07	3
Spain	FL.4	2023-05-07	1
USA	FL.4	2023-05-07	5
United Kingdom	FL.4	2023-05-07	3
Australia	FL.4	2023-05-08	6
Canada	FL.4	2023-05-08	7
China	FL.4	2023-05-08	29
France	FL.4	2023-05-08	1
Japan	FL.4	2023-05-08	9
South Korea	FL.4	2023-05-08	4
Spain	FL.4	2023-05-08	5
USA	FL.4	2023-05-08	9
United Kingdom	FL.4	2023-05-08	1
Australia	FL.4	2023-05-09	12
Canada	FL.4	2023-05-09	2
China	FL.4	2023-05-09	30
France	FL.4	2023-05-09	13
Japan	FL.4	2023-05-09	7
South Korea	FL.4	2023-05-09	1
Spain	FL.4	2023-05-09	8
USA	FL.4	2023-05-09	11
United Kingdom	FL.4	2023-05-09	2
Australia	FL.4	2023-05-10	11
Canada	FL.4	2023-05-10	3
China	FL.4	2023-05-10	19
France	FL.4	2023-05-10	1
Japan	FL.4	2023-05-10	5
South Korea	FL.4	2023-05-10	22
Spain	FL.4	2023-05-10	6
USA	FL.4	2023-05-10	16
Australia	FL.4	2023-05-11	8
Brazil	FL.4	2023-05-11	1
Canada	FL.4	2023-05-11	8
China	FL.4	2023-05-11	24
Japan	FL.4	2023-05-11	2
South Korea	FL.4	2023-05-11	10
Spain	FL.4	2023-05-11	4
USA	FL.4	2023-05-11	9
United Kingdom	FL.4	2023-05-11	2
Australia	FL.4	2023-05-12	11
Canada	FL.4	2023-05-12	3
China	FL.4	2023-05-12	17
Germany	FL.4	2023-05-12	1
Japan	FL.4	2023-05-12	11
South Korea	FL.4	2023-05-12	5
Spain	FL.4	2023-05-12	4
USA	FL.4	2023-05-12	8
United Kingdom	FL.4	2023-05-12	3
Australia	FL.4	2023-05-13	5
Canada	FL.4	2023-05-13	4
China	FL.4	2023-05-13	25
Japan	FL.4	2023-05-13	4
South Korea	FL.4	2023-05-13	6
Spain	FL.4	2023-05-13	5
USA	FL.4	2023-05-13	9
United Kingdom	FL.4	2023-05-13	1
Australia	FL.4	2023-05-14	5
Brazil	FL.4	2023-05-14	1
Canada	FL.4	2023-05-14	4
China	FL.4	2023-05-14	33
Israel	FL.4	2023-05-14	2
Japan	FL.4	2023-05-14	2
South Korea	FL.4	2023-05-14	4
Spain	FL.4	2023-05-14	3
USA	FL.4	2023-05-14	4
United Kingdom	FL.4	2023-05-14	1
Australia	FL.4	2023-05-15	1
Brazil	FL.4	2023-05-15	2
Canada	FL.4	2023-05-15	10
China	FL.4	2023-05-15	44
France	FL.4	2023-05-15	25
Japan	FL.4	2023-05-15	6
South Korea	FL.4	2023-05-15	2
Spain	FL.4	2023-05-15	8
USA	FL.4	2023-05-15	22
United Kingdom	FL.4	2023-05-15	1
Australia	FL.4	2023-05-16	7
Canada	FL.4	2023-05-16	6
China	FL.4	2023-05-16	52
France	FL.4	2023-05-16	6
Japan	FL.4	2023-05-16	8
South Korea	FL.4	2023-05-16	8
Spain	FL.4	2023-05-16	6
USA	FL.4	2023-05-16	13
United Kingdom	FL.4	2023-05-16	5
Australia	FL.4	2023-05-17	2
Canada	FL.4	2023-05-17	3
China	FL.4	2023-05-17	31
Germany	FL.4	2023-05-17	1
Israel	FL.4	2023-05-17	1
Japan	FL.4	2023-05-17	5
South Korea	FL.4	2023-05-17	16
Spain	FL.4	2023-05-17	4
USA	FL.4	2023-05-17	11
United Kingdom	FL.4	2023-05-17	1
Canada	FL.4	2023-05-18	4
China	FL.4	2023-05-18	22
France	FL.4	2023-05-18	1
Japan	FL.4	2023-05-18	7
Spain	FL.4	2023-05-18	3
USA	FL.4	2023-05-18	6
United Kingdom	FL.4	2023-05-18	2
Australia	FL.4	2023-05-19	8
Canada	FL.4	2023-05-19	2
China	FL.4	2023-05-19	38
Japan	FL.4	2023-05-19	4
South Korea	FL.4	2023-05-19	5
Spain	FL.4	2023-05-19	2
USA	FL.4	2023-05-19	10
United Kingdom	FL.4	2023-05-19	1
Australia	FL.4	2023-05-20	2
Canada	FL.4	2023-05-20	4
China	FL.4	2023-05-20	26
Japan	FL.4	2023-05-20	5
South Korea	FL.4	2023-05-20	11
Spain	FL.4	2023-05-20	3
USA	FL.4	2023-05-20	6
Australia	FL.4	2023-05-21	6
Canada	FL.4	2023-05-21	5
China	FL.4	2023-05-21	16
France	FL.4	2023-05-21	3
Israel	FL.4	2023-05-21	1
Japan	FL.4	2023-05-21	2
South Korea	FL.4	2023-05-21	9
Spain	FL.4	2023-05-21	5
USA	FL.4	2023-05-21	6
United Kingdom	FL.4	2023-05-21	2
Australia	FL.4	2023-05-22	9
Brazil	FL.4	2023-05-22	1
Canada	FL.4	2023-05-22	7
China	FL.4	2023-05-22	68
France	FL.4	2023-05-22	14
Germany	FL.4	2023-05-22	1
Japan	FL.4	2023-05-22	10
Mexico	FL.4	2023-05-22	2
South Korea	FL.4	2023-05-22	1
Spain	FL.4	2023-05-22	6
USA	FL.4	2023-05-22	11
United Kingdom	FL.4	2023-05-22	3
Australia	FL.4	2023-05-23	2
Brazil	FL.4	2023-05-23	1
Canada	FL.4	2023-05-23	6
China	FL.4	2023-05-23	59
France	FL.4	2023-05-23	2
Israel	FL.4	2023-05-23	1
Japan	FL.4	2023-05-23	7
South Korea	FL.4	2023-05-23	9
Spain	FL.4	2023-05-23	2
USA	FL.4	2023-05-23	9
United Kingdom	FL.4	2023-05-23	1
Australia	FL.4	2023-05-24	11
Brazil	FL.4	2023-05-24	2
China	FL.4	2023-05-24	47
France	FL.4	2023-05-24	2
Israel	FL.4	2023-05-24	1
Japan	FL.4	2023-05-24	16
South Korea	FL.4	2023-05-24	5
Spain	FL.4	2023-05-24	2
USA	FL.4	2023-05-24	13
United Kingdom	FL.4	2023-05-24	4
Australia	FL.4	2023-05-25	8
Brazil	FL.4	2023-05-25	3
Canada	FL.4	2023-05-25	5
China	FL.4	2023-05-25	29
